"date","currency","exchange_rate","id","target_currency"
"2021-12-28","RON","5.04600000000","2021-12-28RON","CZK"
"2021-01-13","PLN","5.78300000000","2021-01-13PLN","CZK"
"2021-12-17","HRK","3.35900000000","2021-12-17HRK","CZK"
"2019-06-13","SEK","2.39100000000","2019-06-13SEK","CZK"
"2020-10-10","RON","5.56500000000","2020-10-10RON","CZK"
"2019-07-17","EUR","25.60500000000","2019-07-17EUR","CZK"
"2020-04-20","HRK","3.62000000000","2020-04-20HRK","CZK"
"2018-01-23","USD","20.74200000000","2018-01-23USD","CZK"
"2019-01-19","HUF","0.08041000000","2019-01-19HUF","CZK"
"2021-11-22","GBP","30.24300000000","2021-11-22GBP","CZK"
"2018-04-22","HRK","3.42000000000","2018-04-22HRK","CZK"
"2021-12-08","CZK","1.00000000000","2021-12-08CZK","CZK"
"2018-01-27","HRK","3.41700000000","2018-01-27HRK","CZK"
"2018-05-20","CZK","1.00000000000","2018-05-20CZK","CZK"
"2021-09-01","HUF","0.07304000000","2021-09-01HUF","CZK"
"2022-08-05","HUF","0.06241000000","2022-08-05HUF","CZK"
"2022-09-10","HUF","0.06191000000","2022-09-10HUF","CZK"
"2018-06-17","CZK","1.00000000000","2018-06-17CZK","CZK"
"2021-03-24","EUR","26.20500000000","2021-03-24EUR","CZK"
"2020-10-19","PLN","5.97900000000","2020-10-19PLN","CZK"
"2021-09-01","CZK","1.00000000000","2021-09-01CZK","CZK"
"2019-07-07","CZK","1.00000000000","2019-07-07CZK","CZK"
"2019-09-24","EUR","25.87000000000","2019-09-24EUR","CZK"
"2021-03-25","PLN","5.65400000000","2021-03-25PLN","CZK"
"2018-05-23","PLN","5.99300000000","2018-05-23PLN","CZK"
"2020-08-25","SEK","2.52300000000","2020-08-25SEK","CZK"
"2018-04-01","CZK","1.00000000000","2018-04-01CZK","CZK"
"2018-07-07","SEK","2.53900000000","2018-07-07SEK","CZK"
"2018-07-26","RON","5.53700000000","2018-07-26RON","CZK"
"2020-03-20","CZK","1.00000000000","2020-03-20CZK","CZK"
"2018-02-08","SEK","2.55000000000","2018-02-08SEK","CZK"
"2019-03-31","CZK","1.00000000000","2019-03-31CZK","CZK"
"2018-11-17","PLN","6.02100000000","2018-11-17PLN","CZK"
"2019-07-03","HUF","0.07894000000","2019-07-03HUF","CZK"
"2022-07-17","EUR","24.56500000000","2022-07-17EUR","CZK"
"2021-06-20","GBP","29.75000000000","2021-06-20GBP","CZK"
"2020-02-21","EUR","25.06000000000","2020-02-21EUR","CZK"
"2021-02-13","CZK","1.00000000000","2021-02-13CZK","CZK"
"2018-09-07","HUF","0.07915000000","2018-09-07HUF","CZK"
"2020-12-02","RON","5.42000000000","2020-12-02RON","CZK"
"2020-12-02","SEK","2.56600000000","2020-12-02SEK","CZK"
"2020-04-28","PLN","5.98700000000","2020-04-28PLN","CZK"
"2019-04-15","HRK","3.44600000000","2019-04-15HRK","CZK"
"2022-07-23","SEK","2.34900000000","2022-07-23SEK","CZK"
"2018-09-05","RON","5.55100000000","2018-09-05RON","CZK"
"2019-01-29","PLN","5.99100000000","2019-01-29PLN","CZK"
"2022-08-11","USD","23.54800000000","2022-08-11USD","CZK"
"2019-04-12","CZK","1.00000000000","2019-04-12CZK","CZK"
"2020-02-11","HRK","3.34800000000","2020-02-11HRK","CZK"
"2018-04-18","USD","20.42400000000","2018-04-18USD","CZK"
"2021-12-15","RON","5.10500000000","2021-12-15RON","CZK"
"2022-03-25","SEK","2.38100000000","2022-03-25SEK","CZK"
"2018-11-01","GBP","29.34500000000","2018-11-01GBP","CZK"
"2021-03-08","CZK","1.00000000000","2021-03-08CZK","CZK"
"2019-07-26","CZK","1.00000000000","2019-07-26CZK","CZK"
"2021-10-20","USD","21.95500000000","2021-10-20USD","CZK"
"2020-09-13","USD","22.41100000000","2020-09-13USD","CZK"
"2018-04-20","PLN","6.07900000000","2018-04-20PLN","CZK"
"2018-11-28","RON","5.56600000000","2018-11-28RON","CZK"
"2019-06-02","PLN","6.02600000000","2019-06-02PLN","CZK"
"2018-05-22","HRK","3.47900000000","2018-05-22HRK","CZK"
"2020-01-03","CZK","1.00000000000","2020-01-03CZK","CZK"
"2020-08-07","EUR","26.28000000000","2020-08-07EUR","CZK"
"2020-01-30","RON","5.28600000000","2020-01-30RON","CZK"
"2020-09-10","GBP","29.03200000000","2020-09-10GBP","CZK"
"2019-05-04","RON","5.40700000000","2019-05-04RON","CZK"
"2022-09-02","HUF","0.06149000000","2022-09-02HUF","CZK"
"2022-03-13","SEK","2.36800000000","2022-03-13SEK","CZK"
"2018-10-05","RON","5.51100000000","2018-10-05RON","CZK"
"2020-08-01","HUF","0.07588000000","2020-08-01HUF","CZK"
"2021-10-10","EUR","25.43500000000","2021-10-10EUR","CZK"
"2021-07-19","HRK","3.41100000000","2021-07-19HRK","CZK"
"2018-12-13","PLN","6.01700000000","2018-12-13PLN","CZK"
"2021-01-30","EUR","26.02000000000","2021-01-30EUR","CZK"
"2021-02-28","EUR","26.19500000000","2021-02-28EUR","CZK"
"2018-12-08","GBP","29.01800000000","2018-12-08GBP","CZK"
"2018-06-23","USD","22.13900000000","2018-06-23USD","CZK"
"2021-06-21","EUR","25.57000000000","2021-06-21EUR","CZK"
"2021-04-12","RON","5.28800000000","2021-04-12RON","CZK"
"2020-05-08","HUF","0.07769000000","2020-05-08HUF","CZK"
"2022-02-16","RON","4.92800000000","2022-02-16RON","CZK"
"2020-09-03","USD","22.32500000000","2020-09-03USD","CZK"
"2022-08-18","HUF","0.06073000000","2022-08-18HUF","CZK"
"2019-06-12","RON","5.42100000000","2019-06-12RON","CZK"
"2021-07-07","HRK","3.43100000000","2021-07-07HRK","CZK"
"2018-08-05","GBP","28.81500000000","2018-08-05GBP","CZK"
"2021-03-15","USD","21.97400000000","2021-03-15USD","CZK"
"2022-06-10","GBP","29.05100000000","2022-06-10GBP","CZK"
"2022-03-31","SEK","2.35900000000","2022-03-31SEK","CZK"
"2021-09-20","GBP","29.66400000000","2021-09-20GBP","CZK"
